GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
37_petsoar,org.petsoar.pets,Pet,113,0,10,0,37,0,25,0,20,0
37_petsoar,org.petsoar.pets,DefaultPetStore,81,0,0,0,17,0,11,0,11,0
37_petsoar,org.petsoar.cart,SimpleShoppingCart,56,0,4,0,14,0,9,0,7,0
37_petsoar,org.petsoar.persistence.hibernate,HibernatePersistenceManager,285,0,10,0,81,0,21,0,16,0
37_petsoar,org.petsoar.persistence.hibernate,DefaultHibernateSessionFactory,108,0,16,0,34,0,15,0,7,0
37_petsoar,org.petsoar.order,AbstractInfo,37,0,2,0,13,0,6,0,5,0
37_petsoar,org.petsoar.order,CreditCardInfo,0,50,0,10,0,14,0,12,0,7
37_petsoar,org.petsoar.order,DefaultOrderProcessing,29,0,0,0,9,0,6,0,6,0
37_petsoar,org.petsoar.order,BillingInfo,8,0,0,0,4,0,2,0,2,0
37_petsoar,org.petsoar.order,Order,90,0,4,0,29,0,17,0,15,0
37_petsoar,org.petsoar.order,ShipmentInfo,8,0,0,0,4,0,2,0,2,0
37_petsoar,org.petsoar.persistence.util,LazyLoaderList,61,0,2,0,14,0,5,0,4,0
37_petsoar,org.petsoar.actions.inventory,InventoryListPets,17,0,0,0,6,0,4,0,4,0
37_petsoar,org.petsoar.actions.inventory,ViewPet,27,0,2,0,9,0,5,0,4,0
37_petsoar,org.petsoar.actions.inventory,AddPet,15,0,2,0,5,0,3,0,2,0
37_petsoar,org.petsoar.actions.inventory,ListCategories,76,0,8,0,23,0,12,0,8,0
37_petsoar,org.petsoar.actions.inventory,AddCategory,50,0,2,0,16,0,7,0,6,0
37_petsoar,org.petsoar.actions.inventory,InventorySavePet,127,0,18,0,33,0,17,0,8,0
37_petsoar,org.petsoar.actions.inventory,AbstractPetAction,15,0,0,0,5,0,3,0,3,0
37_petsoar,org.petsoar.actions.inventory,RemovePet,27,0,4,0,10,0,5,0,3,0
37_petsoar,org.petsoar.search.lucene,DefaultLuceneDocumentFactory.ClassConfiguration,30,24,4,0,6,7,4,5,2,5
37_petsoar,org.petsoar.search.lucene,DefaultLuceneDocumentFactory,177,111,16,2,41,23,15,5,6,5
37_petsoar,org.petsoar.search.lucene,LuceneSearcher,103,0,4,0,30,0,7,0,5,0
37_petsoar,org.petsoar.search.lucene,LuceneIndexer,93,0,0,0,31,0,5,0,5,0
37_petsoar,org.petsoar.search.lucene,DefaultLuceneDocumentFactory.DefaultAnalyzer,0,28,0,0,0,7,0,2,0,2
37_petsoar,org.petsoar.search.lucene,DefaultLuceneDocumentFactory.FieldConfiguration,3,31,0,0,1,12,1,9,1,9
37_petsoar,org.petsoar.search.lucene,LuceneIndexStore,75,0,2,0,19,0,8,0,7,0
37_petsoar,org.petsoar.search.lucene,LuceneException,8,5,0,0,4,2,2,1,2,1
37_petsoar,org.petsoar.search.lucene,OfflineLuceneIndexer,113,0,4,0,30,0,6,0,4,0
37_petsoar,org.petsoar.actions.cart,AbstractShoppingCartAction,7,0,0,0,3,0,2,0,2,0
37_petsoar,org.petsoar.actions.cart,RemovePetFromShoppingCart,44,0,6,0,13,0,8,0,5,0
37_petsoar,org.petsoar.actions.cart,ListCart,22,0,2,0,8,0,5,0,4,0
37_petsoar,org.petsoar.actions.cart,AddPetToShoppingCart,46,0,8,0,14,0,9,0,5,0
37_petsoar,org.petsoar.actions.cart,ViewShoppingCart,13,0,2,0,5,0,4,0,3,0
37_petsoar,org.petsoar.actions.storefront,StoreFrontListPets,58,0,4,0,20,0,11,0,9,0
37_petsoar,org.petsoar.actions.storefront,StoreFrontSearch,43,0,0,0,14,0,7,0,7,0
37_petsoar,org.petsoar.actions.storefront,AbstractPaginatableAction,99,0,8,0,32,0,17,0,13,0
37_petsoar,org.petsoar.actions.storefront,StoreFrontListCategories,94,0,4,0,26,0,12,0,10,0
37_petsoar,org.petsoar.actions.storefront,StoreFrontViewPet,28,0,2,0,10,0,6,0,5,0
37_petsoar,org.petsoar.actions.order,SaveOrder,80,0,6,0,25,0,12,0,9,0
37_petsoar,org.petsoar.actions.order,EditOrder,51,0,6,0,14,0,10,0,7,0
37_petsoar,org.petsoar.actions.order,CheckOut,61,0,2,0,15,0,6,0,5,0
37_petsoar,org.petsoar.util,MoneyConverter,60,0,6,0,15,0,5,0,2,0
37_petsoar,org.petsoar.security,Logout,15,0,0,0,5,0,3,0,3,0
37_petsoar,org.petsoar.security,SecurityFilter,21,0,2,0,8,0,5,0,4,0
37_petsoar,org.petsoar.security,User,41,0,0,0,15,0,9,0,9,0
37_petsoar,org.petsoar.security,SecurityHttpRequestWrapper.new Principal() {...},12,0,0,0,2,0,2,0,2,0
37_petsoar,org.petsoar.security,DefaultUserAccessor,37,0,4,0,12,0,7,0,5,0
37_petsoar,org.petsoar.security,Address,38,0,0,0,16,0,11,0,11,0
37_petsoar,org.petsoar.security,HttpSessionCredentials,22,0,2,0,8,0,5,0,4,0
37_petsoar,org.petsoar.security,Signup,49,0,2,0,16,0,9,0,8,0
37_petsoar,org.petsoar.security,SecurityHttpRequestWrapper,25,0,0,0,7,0,3,0,3,0
37_petsoar,org.petsoar.security,LoginFilter,98,0,10,0,22,0,10,0,5,0
37_petsoar,org.petsoar.security,Login,44,0,2,0,14,0,8,0,7,0
37_petsoar,org.petsoar.security,Name,31,0,0,0,13,0,9,0,9,0
38_javabullboard,framework.persistence.jdbc,ComponentManager,1569,0,100,0,278,0,81,0,31,0
38_javabullboard,framework.persistence.jdbc,Component,217,0,20,0,63,0,38,0,28,0
38_javabullboard,framework.persistence.jdbc,ViewBeanInfo,373,0,0,0,66,0,2,0,2,0
38_javabullboard,framework.persistence.jdbc,EntityManager,182,0,14,0,42,0,14,0,7,0
38_javabullboard,framework.persistence.jdbc,ViewManager,215,0,4,0,36,0,12,0,10,0
38_javabullboard,framework.persistence.jdbc,Entity,117,0,4,0,29,0,17,0,15,0
38_javabullboard,framework.persistence.jdbc,EntityHelper,370,0,28,0,77,0,23,0,9,0
38_javabullboard,framework.persistence.jdbc,Attribute,99,0,2,0,37,0,24,0,23,0
38_javabullboard,framework.persistence.jdbc,ComponentHelper,155,0,12,0,28,0,10,0,4,0
38_javabullboard,framework.persistence.jdbc,View,266,0,6,0,75,0,41,0,38,0
38_javabullboard,framework.persistence.jdbc,ViewHelper,496,0,90,0,98,0,49,0,4,0
38_javabullboard,framework.persistence.jdbc,Module,160,0,12,0,44,0,23,0,17,0
38_javabullboard,framework.base,BaseCacheManager,594,0,58,0,96,0,52,0,23,0
38_javabullboard,framework.base,BaseCacheManager.CachedObject,102,0,10,0,23,0,11,0,6,0
38_javabullboard,framework.base,BaseRequestProcessor,5,0,0,0,2,0,2,0,2,0
38_javabullboard,framework.base,ValueListHandler,193,0,18,0,54,0,37,0,28,0
38_javabullboard,framework.base,BaseCacheManager.new TimerTask() {...},82,0,12,0,21,0,8,0,2,0
38_javabullboard,framework.base,BaseBean,60,0,0,0,16,0,6,0,6,0
38_javabullboard,framework.base,BaseActionServlet,45,0,4,0,12,0,4,0,2,0
38_javabullboard,framework.base,BaseAction,372,0,54,0,70,0,51,0,24,0
38_javabullboard,framework.base,BaseActionMapping,17,0,0,0,7,0,5,0,5,0
38_javabullboard,framework.validator,CustomFieldChecks,108,0,12,0,28,0,10,0,4,0
38_javabullboard,framework,ApplicationParameters,638,68,61,1,149,23,71,4,40,4
38_javabullboard,framework,MainClass,2104,0,294,0,477,0,175,0,28,0
38_javabullboard,framework.persistence.jdbc.tools,DbCollectionManager,210,0,6,0,49,0,18,0,15,0
38_javabullboard,framework.persistence.jdbc.tools,ToolsModule,12,0,0,0,5,0,3,0,3,0
38_javabullboard,framework.persistence.jdbc.tools.ui,ViewAction,707,0,36,0,171,0,33,0,15,0
38_javabullboard,framework.persistence.jdbc.tools.ui,EntityAction,667,0,42,0,143,0,34,0,13,0
38_javabullboard,framework.util.jdbc,JDBCUtils,1163,0,118,0,216,0,92,0,33,0
38_javabullboard,framework.util.jdbc,Parameter,59,0,0,0,25,0,13,0,13,0
38_javabullboard,framework.persistence.jdbc.pool,DBCPoolImpl,64,0,0,0,19,0,9,0,9,0
38_javabullboard,framework.persistence.jdbc.pool,OraclePoolImpl,80,0,0,0,21,0,8,0,8,0
38_javabullboard,framework.persistence.jdbc.pool,JDBCPoolManager,215,0,16,0,62,0,19,0,11,0
38_javabullboard,framework.persistence.jdbc.pool,JDBCPoolConstants,36,0,0,0,7,0,1,0,1,0
38_javabullboard,framework.persistence.jdbc.pool,JDBCPool,600,0,20,0,122,0,36,0,26,0
38_javabullboard,framework.admin.ui,AdminAction,18,0,2,0,7,0,4,0,3,0
38_javabullboard,framework.util,ImageUtils,134,0,2,0,38,0,7,0,6,0
38_javabullboard,framework.util,TuningUtils,85,47,6,2,19,11,10,3,6,3
38_javabullboard,framework.util,ConvertUtils,1258,0,172,0,232,0,133,0,47,0
38_javabullboard,framework.util,StringUtils,97,597,6,74,18,130,11,64,6,29
38_javabullboard,framework.util,ServletUtils,542,0,18,0,78,0,18,0,9,0
38_javabullboard,framework.util,ScaledImage,245,0,30,0,61,0,25,0,10,0
38_javabullboard,framework.util,XMLUtils,253,0,16,0,67,0,16,0,8,0
38_javabullboard,framework.util,FileUtils,711,0,68,0,133,0,57,0,23,0
38_javabullboard,framework.util,LDAPUtils,163,0,14,0,35,0,13,0,6,0
38_javabullboard,framework.util,PropertyUtils,2292,0,360,0,579,0,212,0,32,0
38_javabullboard,framework.util,ObjectUtils,328,0,54,0,77,0,40,0,13,0
39_diffi,de.beiri22.commandline,CommandLine,71,0,8,0,14,0,7,0,3,0
39_diffi,de.beiri22.commandline,Option,146,0,16,0,31,0,21,0,13,0
39_diffi,diffi,Main,104,0,0,0,13,0,2,0,2,0
39_diffi,de.beiri22.filedp,FileDiffPatch,160,0,16,0,49,0,13,0,5,0
39_diffi,de.beiri22.stringincrementor.relativestring,RelativeString,235,68,10,2,36,19,9,9,4,8
39_diffi,de.beiri22.stringincrementor.relativestring,StringLink,78,43,0,0,29,9,2,5,2,5
39_diffi,de.beiri22.stringincrementor,StringIncrementor,52,285,7,25,8,49,6,15,0,5
39_diffi,de.beiri22.stringincrementor.helper,ExtBoolArray,19,36,4,6,5,10,3,6,1,3
39_diffi,de.beiri22.stringincrementor.helper,IndexedString,0,150,0,20,0,30,0,13,0,3
39_diffi,de.beiri22.stringincrementor.helper,StringFromFile,39,0,2,0,10,0,3,0,2,0
40_glengineer,glengineer.agents,TopSequentialGroupAgent,50,0,6,0,12,0,8,0,5,0
40_glengineer,glengineer.agents,ParallelGroupAgent,128,0,18,0,32,0,18,0,9,0
40_glengineer,glengineer.agents,SequentialGroupAgent.FunctionsOnSequentialGroupImplemenation,27,0,0,0,5,0,3,0,3,0
40_glengineer,glengineer.agents,PreferredGapAgent,89,0,2,0,27,0,17,0,16,0
40_glengineer,glengineer.agents,GroupAgent.FunctionsOnGroupAndElementImplementation,53,0,0,0,12,0,5,0,5,0
40_glengineer,glengineer.agents,ParallelGroupAgent.FunctionsOnParallelGroupAndElementImplementation,11,0,0,0,4,0,2,0,2,0
40_glengineer,glengineer.agents,GroupAgent,602,0,102,0,155,0,77,0,26,0
40_glengineer,glengineer.agents,GapAgent,96,0,0,0,29,0,18,0,18,0
40_glengineer,glengineer.agents,ContainerGapAgent,38,0,2,0,12,0,5,0,4,0
40_glengineer,glengineer.agents,ComponentAgent.new FunctionsOnComponent() {...},26,0,0,0,5,0,3,0,3,0
40_glengineer,glengineer.agents,TemporaryGapAgent,58,0,4,0,17,0,16,0,14,0
40_glengineer,glengineer.agents,Agent,3,0,0,0,1,0,1,0,1,0
40_glengineer,glengineer.agents,SequentialGroupAgent.FunctionsOnSequentialGroupAndElementImplementation,77,0,0,0,23,0,10,0,10,0
40_glengineer,glengineer.agents,SequentialGroupAgent,146,0,14,0,32,0,14,0,7,0
40_glengineer,glengineer.agents,ComponentAgent,72,0,2,0,22,0,16,0,15,0
40_glengineer,glengineer.agents,ParallelGroupAgent.FunctionsOnParallelGroupImplemenation,40,0,0,0,11,0,5,0,5,0
40_glengineer,glengineer.agents,TopSequentialGroupAgent.FunctionsOnTopSequentialGroupImplemenation,57,0,0,0,15,0,7,0,7,0
40_glengineer,glengineer.agents.settings,Settings,3,0,0,0,1,0,1,0,1,0
40_glengineer,glengineer.agents.settings,ComponentSettings,3,0,0,0,1,0,1,0,1,0
40_glengineer,glengineer.agents.settings,ParallelGroupSettings,3,0,0,0,1,0,1,0,1,0
40_glengineer,glengineer.agents.settings,GapSettings,36,0,0,0,12,0,4,0,4,0
40_glengineer,glengineer.agents.settings,SpecialGapSizes,29,0,0,0,6,0,3,0,3,0
40_glengineer,glengineer.agents.settings,PreferredGapSettings,26,0,0,0,8,0,2,0,2,0
40_glengineer,glengineer.agents.settings,ContainerGapSettings,24,0,0,0,9,0,3,0,3,0
40_glengineer,glengineer.agents.settings,Sizes,43,0,0,0,9,0,4,0,4,0
40_glengineer,glengineer,GroupLayoutEngineer.GroupCreatorAndElementAdderClass,152,0,18,0,36,0,14,0,5,0
40_glengineer,glengineer,GroupLayoutEngineer,613,0,62,0,143,0,62,0,31,0
40_glengineer,glengineer,GroupLayoutEngineer.GroupPrinter,107,0,6,0,20,0,7,0,4,0
40_glengineer,glengineer,GroupLayoutEngineer.NamesToComponents,106,0,14,0,21,0,13,0,6,0
40_glengineer,glengineer,Axis,31,0,2,0,4,0,3,0,2,0
40_glengineer,glengineer,GroupLayoutEngineer.NamesToGapAgents,127,0,16,0,32,0,15,0,7,0
40_glengineer,glengineer,Println,16,0,2,0,6,0,3,0,2,0
40_glengineer,glengineer.blocks,Block,236,38,12,6,40,3,14,3,7,1
40_glengineer,glengineer.blocks,HorizontalBlock,515,0,64,0,118,0,52,0,20,0
40_glengineer,glengineer.blocks,VerticalBlock,653,0,90,0,146,0,70,0,25,0
40_glengineer,glengineer.blocks,Scheme.Positions,23,0,0,0,5,0,1,0,1,0
40_glengineer,glengineer.blocks,Scheme,1593,0,216,0,307,0,152,0,44,0
40_glengineer,glengineer.blocks,Scheme.Names,13,0,0,0,3,0,1,0,1,0
40_glengineer,glengineer.blocks,CharTable,619,3,110,0,110,1,91,1,36,1
40_glengineer,glengineer.positions,HWordPosition,217,0,34,0,30,0,33,0,16,0
40_glengineer,glengineer.positions,CharPosition1,5,0,0,0,2,0,1,0,1,0
40_glengineer,glengineer.positions,CharPosition2,5,0,0,0,2,0,1,0,1,0
40_glengineer,glengineer.positions,CharPosition,40,0,4,0,6,0,5,0,3,0
40_glengineer,glengineer.positions,WordPosition,10,0,0,0,2,0,2,0,2,0
40_glengineer,glengineer.positions,VWordPosition,234,0,38,0,36,0,36,0,17,0
41_follow,ghm.follow.config,Configure.CfgDialog,828,0,2,0,212,0,4,0,3,0
41_follow,ghm.follow.config,Configure.TabPlacementValue,58,0,11,0,17,0,10,0,3,0
41_follow,ghm.follow.config,Configure.CfgFontSelectionPanel,37,0,0,0,5,0,1,0,1,0
41_follow,ghm.follow.config,Configure.BooleanComboBox,31,0,4,0,7,0,5,0,3,0
41_follow,ghm.follow.config,Configure.CfgDialog.new ActionListener() {...},132,0,0,0,25,0,2,0,2,0
41_follow,ghm.follow.config,Configure.CfgDialog.new ActionListener() {...},308,0,10,0,58,0,7,0,2,0
41_follow,ghm.follow.config,Configure.CfgDialog.new ActionListener() {...},13,0,0,0,3,0,2,0,2,0
41_follow,ghm.follow.config,Configure.CfgDialog.new ActionListener() {...},13,0,0,0,3,0,2,0,2,0
41_follow,ghm.follow.config,Configure,214,0,2,0,35,0,4,0,3,0
41_follow,ghm.follow.config,EnumeratedProperties,59,30,5,1,8,6,4,3,1,3
41_follow,ghm.follow.config,FollowAppAttributes,633,241,41,10,170,58,82,15,56,13
41_follow,ghm.follow.event,WindowTracker,71,0,2,0,20,0,4,0,3,0
41_follow,ghm.follow.font,FontSelectionPanel.PublicChangeObservable,6,0,0,0,3,0,2,0,2,0
41_follow,ghm.follow.font,InvalidFontSizeException,4,0,0,0,2,0,1,0,1,0
41_follow,ghm.follow.font,NoFontFamilySelectedException,4,0,0,0,2,0,1,0,1,0
41_follow,ghm.follow.font,FontSelectionPanel.FontStyleList,80,0,18,0,27,0,16,0,4,0
41_follow,ghm.follow.font,FontSelectionPanel.new Observer() {...},38,0,0,0,9,0,2,0,2,0
41_follow,ghm.follow.font,FontSelectionPanel.new ListSelectionListener() {...},18,0,2,0,5,0,3,0,2,0
41_follow,ghm.follow.font,FontSelectionPanel,524,0,22,0,103,0,25,0,14,0
41_follow,ghm.follow.font,InvalidFontException,4,0,0,0,2,0,1,0,1,0
41_follow,ghm.follow.font,NoFontSizeSpecifiedException,4,0,0,0,2,0,1,0,1,0
41_follow,ghm.follow.font,FontSelectionPanel.PhraseCanvas,142,0,4,0,31,0,12,0,10,0
41_follow,ghm.follow.font,FontSelectionPanel.ListCellRenderer,17,0,0,0,4,0,2,0,2,0
41_follow,ghm.follow.font,FontSelectionPanel.FontSizeSynchronizer,122,0,14,0,41,0,13,0,6,0
41_follow,ghm.follow.font,NoFontStyleSelectedException,4,0,0,0,2,0,1,0,1,0
41_follow,ghm.follow.systemInterface,DefaultSystemInterface,38,0,2,0,12,0,4,0,3,0
41_follow,ghm.follow.gui,DndFileOpener,71,0,8,0,24,0,11,0,7,0
41_follow,ghm.follow.gui,Exit,26,0,0,0,8,0,2,0,2,0
41_follow,ghm.follow.gui,Debug,18,0,0,0,5,0,2,0,2,0
41_follow,ghm.follow.gui,Pause,54,0,6,0,18,0,8,0,5,0
41_follow,ghm.follow.gui,StartupStatus,171,0,6,0,31,0,5,0,2,0
41_follow,ghm.follow.gui,LineTextUI,34,0,0,0,9,0,4,0,4,0
41_follow,ghm.follow.gui,TabbedPane,53,53,11,5,10,21,6,8,0,6
41_follow,ghm.follow.gui,WhatIsThis.new ActionListener() {...},25,0,0,0,3,0,2,0,2,0
41_follow,ghm.follow.gui,ClearAll,34,0,2,0,10,0,3,0,2,0
41_follow,ghm.follow.gui,Close,15,0,0,0,6,0,2,0,2,0
41_follow,ghm.follow.gui,Open,74,0,4,0,24,0,5,0,3,0
41_follow,ghm.follow.gui,DeleteAll,110,0,8,0,36,0,7,0,3,0
41_follow,ghm.follow.gui,ToolBar,25,0,0,0,6,0,2,0,2,0
41_follow,ghm.follow.gui,FileFollowingPane,168,0,2,0,48,0,16,0,15,0
41_follow,ghm.follow.gui,LineEditorKit,10,0,0,0,3,0,3,0,3,0
41_follow,ghm.follow.gui,DisableableConfirm.new ActionListener() {...},15,0,0,0,4,0,2,0,2,0
41_follow,ghm.follow.gui,DisableableConfirm.new ActionListener() {...},15,0,0,0,4,0,2,0,2,0
41_follow,ghm.follow.gui,FollowAppAction,139,5,10,0,42,1,19,1,14,1
41_follow,ghm.follow.gui,StartupStatus.Task,9,0,0,0,4,0,1,0,1,0
41_follow,ghm.follow.gui,ComponentBuilder,397,0,0,0,87,0,8,0,8,0
41_follow,ghm.follow.gui,WhatIsThis,30,0,0,0,6,0,1,0,1,0
41_follow,ghm.follow.gui,LineView,69,0,6,0,16,0,5,0,2,0
41_follow,ghm.follow.gui,Reset,23,0,2,0,9,0,3,0,2,0
41_follow,ghm.follow.gui,Delete,99,0,6,0,34,0,6,0,3,0
41_follow,ghm.follow.gui,FollowAppAction.ActionContext,34,0,0,0,2,0,1,0,1,0
41_follow,ghm.follow.gui,LineTextUI.new CaretListener() {...},96,0,8,0,20,0,6,0,2,0
41_follow,ghm.follow.gui,About,24,0,0,0,9,0,2,0,2,0
41_follow,ghm.follow.gui,Menu,41,0,0,0,12,0,3,0,3,0
41_follow,ghm.follow.gui,PopupMenu,19,0,0,0,6,0,2,0,2,0
41_follow,ghm.follow.gui,ExternalEditor,199,0,24,0,51,0,16,0,4,0
41_follow,ghm.follow.gui,Edit,37,0,2,0,11,0,3,0,2,0
41_follow,ghm.follow.gui,DisableableConfirm,146,0,2,0,31,0,4,0,3,0
41_follow,ghm.follow.gui,Clear,23,0,0,0,8,0,2,0,2,0
41_follow,ghm.follow.io,JTextPaneDestination,71,0,4,0,24,0,11,0,9,0
41_follow,ghm.follow.io,PrintStreamDestination,19,0,0,0,9,0,5,0,5,0
41_follow,ghm.follow.io,FilterableOutputDestination,52,0,6,0,15,0,8,0,5,0
41_follow,ghm.follow.io,FilteredDestination,12,0,0,0,5,0,2,0,2,0
41_follow,ghm.follow.io,JTextComponentDestination,65,5,4,0,23,1,11,1,9,1
41_follow,ghm.follow.search,FindDialog.new KeyAdapter() {...},15,0,2,0,4,0,3,0,2,0
41_follow,ghm.follow.search,FindDialog.new ActionListener() {...},19,0,0,0,5,0,2,0,2,0
41_follow,ghm.follow.search,ClearAllHighlights,31,0,2,0,9,0,3,0,2,0
41_follow,ghm.follow.search,FindDialog.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
41_follow,ghm.follow.search,FindDialog.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
41_follow,ghm.follow.search,FindDialog.new ActionListener() {...},19,0,0,0,5,0,2,0,2,0
41_follow,ghm.follow.search,FindDialog.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
41_follow,ghm.follow.search,Find,53,0,2,0,15,0,3,0,2,0
41_follow,ghm.follow.search,WordResult,50,39,6,2,9,12,5,3,2,2
41_follow,ghm.follow.search,SearchEngine,60,92,8,14,13,19,8,7,1,3
41_follow,ghm.follow.search,LineResult,66,41,8,2,16,13,7,4,3,3
41_follow,ghm.follow.search,SearchableTextPane,57,254,9,21,12,69,7,17,0,9
41_follow,ghm.follow.search,FindDialog,539,0,14,0,121,0,17,0,10,0
41_follow,ghm.follow.search,FindDialog.new ListSelectionListener() {...},11,0,0,0,3,0,2,0,2,0
41_follow,ghm.follow.search,ClearHighlights,21,0,0,0,8,0,2,0,2,0
41_follow,ghm.follow.nav,NextTab,35,0,2,0,9,0,3,0,2,0
41_follow,ghm.follow.nav,Top,35,0,0,0,11,0,2,0,2,0
41_follow,ghm.follow.nav,PreviousTab,29,0,2,0,9,0,3,0,2,0
41_follow,ghm.follow.nav,Bottom,50,0,0,0,14,0,2,0,2,0
41_follow,ghm.follow,FollowApp,1014,23,70,1,230,9,65,1,29,1
41_follow,ghm.follow,FollowApp.new Runnable() {...},12,0,0,0,4,0,2,0,2,0
41_follow,ghm.follow,FollowApp.new MouseAdapter() {...},22,0,2,0,5,0,3,0,2,0
41_follow,ghm.follow,FollowApp.new ComponentAdapter() {...},21,0,0,0,5,0,2,0,2,0
41_follow,ghm.follow,FollowApp.new Runnable() {...},15,0,0,0,3,0,2,0,2,0
41_follow,ghm.follow,FollowApp.new Runnable() {...},12,0,0,0,3,0,2,0,2,0
41_follow,ghm.follow,InvalidVkException,16,0,0,0,8,0,4,0,4,0
41_follow,ghm.follow,FollowApp.RecentFileListener,43,0,4,0,7,0,4,0,2,0
41_follow,ghm.follow,FileFollower,175,4,14,0,52,1,27,1,20,1
41_follow,ghm.follow,FileFollower.Runner,288,0,26,0,54,0,17,0,4,0
42_asphodel,org.asphodel.analyzer,SimpleAnalyzer.SimpleTokenizer,72,0,4,0,21,0,4,0,2,0
42_asphodel,org.asphodel.analyzer,SimpleAnalyzer,12,0,0,0,3,0,2,0,2,0
42_asphodel,org.asphodel,AsphodelServiceLocator,20,0,0,0,5,0,5,0,5,0
42_asphodel,org.asphodel,FtrException,16,0,0,0,8,0,4,0,4,0
42_asphodel,org.asphodel,FtrConstants,3,0,0,0,1,0,1,0,1,0
42_asphodel,org.asphodel,DefaultRepositoryManager,287,6,34,0,72,2,30,2,13,2
42_asphodel,org.asphodel,AsphodelConfig,16,0,0,0,6,0,5,0,5,0
42_asphodel,org.asphodel.search,DefaultSearchEngine,194,0,6,0,42,0,9,0,6,0
42_asphodel,org.asphodel.search,QueryCommand,44,0,0,0,19,0,11,0,11,0
42_asphodel,org.asphodel.search,FtrSearchResult,31,0,2,0,11,0,7,0,6,0
42_asphodel,org.asphodel.search,FtrRecord,46,0,0,0,17,0,11,0,11,0
42_asphodel,org.asphodel.index,DefaultIndexEngine,197,0,14,0,47,0,14,0,7,0
42_asphodel,org.asphodel.index,PlainTextStringContent,9,0,0,0,4,0,2,0,2,0
42_asphodel,org.asphodel.index,IndexeeContent,3,0,0,0,1,0,1,0,1,0
42_asphodel,org.asphodel.index,Indexee,39,0,2,0,14,0,9,0,8,0
42_asphodel,org.asphodel.index,InputStreamContent,8,0,0,0,4,0,2,0,2,0
42_asphodel,org.asphodel.index,HtmlStringContent,15,0,0,0,5,0,2,0,2,0
42_asphodel,org.asphodel.index,StreamContent,3,0,0,0,1,0,1,0,1,0
42_asphodel,org.asphodel.parser,HtmlContentParser,69,0,0,0,19,0,6,0,6,0
42_asphodel,org.asphodel.parser,ContentParserException,16,0,0,0,8,0,4,0,4,0
43_lilith,de.huxhorn.lilith.swing.taskmanager,TaskManagerPanel.TaskTableMouseListener,82,0,14,0,22,0,14,0,7,0
43_lilith,de.huxhorn.lilith.swing.taskmanager,TaskManagerPanel,173,0,8,0,40,0,9,0,5,0
43_lilith,de.huxhorn.lilith.swing.taskmanager,TaskManagerPanel.TaskSelectionListener,43,0,4,0,10,0,4,0,2,0
43_lilith,de.huxhorn.lilith.swing.taskmanager,TaskManagerInternalFrame,28,0,0,0,6,0,1,0,1,0
43_lilith,de.huxhorn.lilith.swing.taskmanager,TaskManagerPanel.CancelTaskAction,55,0,6,0,14,0,7,0,4,0
43_lilith,de.huxhorn.lilith.engine.impl.sourceproducer,AccessEventProtobufServerSocketEventSourceProducer,36,0,0,0,6,0,4,0,4,0
43_lilith,de.huxhorn.lilith.engine.impl.sourceproducer,LoggingEventProtobufServerSocketEventSourceProducer,36,0,0,0,6,0,4,0,4,0
43_lilith,de.huxhorn.lilith.engine.impl.sourceproducer,SerializingMessageBasedServerSocketEventSourceProducer,40,0,0,0,7,0,4,0,4,0
43_lilith,de.huxhorn.lilith.engine.impl.sourceproducer,AbstractServerSocketEventSourceProducer,154,0,12,0,45,0,14,0,8,0
43_lilith,de.huxhorn.lilith.data.logging,ExtendedStackTraceElement,629,0,106,0,135,0,80,0,27,0
43_lilith,de.huxhorn.lilith.data.logging,ThreadInfo,210,0,38,0,35,0,33,0,14,0
43_lilith,de.huxhorn.lilith.data.logging,ThreadGroupInfo,90,0,22,0,16,0,18,0,7,0
43_lilith,de.huxhorn.lilith.data.logging,MessageFormatter.ArgumentResult,153,0,26,0,30,0,19,0,6,0
43_lilith,de.huxhorn.lilith.data.logging,ThrowableInfo,243,0,44,0,45,0,37,0,15,0
43_lilith,de.huxhorn.lilith.data.logging,LoggingEvents,118,0,24,0,22,0,21,0,9,0
43_lilith,de.huxhorn.lilith.data.logging,LoggingEvent,416,0,78,0,75,0,67,0,28,0
43_lilith,de.huxhorn.lilith.data.logging,LoggingEvent.Level,54,0,0,0,6,0,1,0,1,0
43_lilith,de.huxhorn.lilith.data.logging,MessageFormatter,698,0,112,0,172,0,63,0,7,0
43_lilith,de.huxhorn.lilith.data.logging,Marker,231,0,50,0,57,0,40,0,15,0
43_lilith,de.huxhorn.lilith.data.logging,LoggerContext,163,0,32,0,26,0,27,0,11,0
43_lilith,de.huxhorn.lilith.data.logging,Message,159,0,22,0,36,0,23,0,12,0
43_lilith,de.huxhorn.lilith.engine.xml.eventproducer,LilithXmlMessageLoggingEventProducer,13,0,0,0,3,0,2,0,2,0
43_lilith,de.huxhorn.lilith.engine.xml.eventproducer,LilithXmlStreamLoggingEventProducer.ReceiverRunnable,140,0,16,0,33,0,10,0,2,0
